Filename,Date,Prison_name,Covid_confirmed_cases,Tags,NLTK_Negative Sentiment,NLTK_Neutral Sentiment,NLTK_Positive Sentiment,NLTK_Compound Sentiment,Flair_Sentiment,Flair_Polarity,Start_date,End_date
tehachapi_20201123_063_full,20201123,Tehachapi,2132,[''],0.119,0.704,0.177,0.9956,NEGATIVE,0.0046010613441468,2020/11/16 00:00,2020/11/23 00:00
tehachapi_20201124_64_full,20201124,Tehachapi,2937,[''],0.083,0.815,0.102,0.6945,NEGATIVE,5.841255187988281e-06,2020/11/24 00:00,2020/12/1 00:00
tehachapi_20201201_78_full,20201201,Tehachapi,2937,"['Family', ' Stress', ' Infection']",0.12,0.775,0.105,-0.3299,NEGATIVE,0.03753924369812,2020/11/24 00:00,2020/12/1 00:00
tehachapi_20201201_093_prisonconditions,20201201,Tehachapi,2937,['Prison Conditions'],0.071,0.841,0.088,0.7569,NEGATIVE,4.374980926524774e-05,2020/11/24 00:00,2020/12/1 00:00
tehachapi_20201207_109_full_prisonconditions,20201207,Tehachapi,4445,"['Prison Conditions', ' Programs']",0.098,0.848,0.054,-0.8268,NEGATIVE,2.443790435802118e-05,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201207_123_full,20201207,Tehachapi,4445,['Prison Conditions'],0.043,0.897,0.06,0.8482,NEGATIVE,0.0003502368927001,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201208_125_full,20201208,Tehachapi,4445,"['Prison Conditions', ' Stress']",0.124,0.79,0.086,-0.7579,NEGATIVE,0.4706776738166809,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201208_126_full,20201208,Tehachapi,4445,"['Prison Conditions', ' Family']",0.06,0.835,0.105,0.9541,NEGATIVE,0.0207054018974304,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201208_127_full_stress,20201208,Tehachapi,4445,"['Stress', ' Featured']",0.068,0.863,0.069,0.0258,NEGATIVE,0.0003575086593627,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201208_98_full,20201208,Tehachapi,4445,[''],0.107,0.782,0.111,-0.8969,NEGATIVE,0.0043396353721619,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201209_107_full,20201209,Tehachapi,4445,[''],0.081,0.777,0.142,0.9972,NEGATIVE,0.0006603598594665,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201209_111_full,20201209,Tehachapi,4445,"['Infection', ' Programs', ' Stress', ' Family']",0.026,0.826,0.148,0.986,NEGATIVE,0.000565230846405,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201209_116_full,20201209,Tehachapi,4445,[''],0.14,0.734,0.126,-0.9221,NEGATIVE,0.0011113286018371,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20201210_102_full,20201210,Tehachapi,6202,"['Family', ' Infection', ' Stress', ' Prison Conditions']",0.119,0.654,0.227,0.9978,NEGATIVE,0.000265657901764,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201210_115_full,20201210,Tehachapi,6202,"['Infection', ' Family']",0.088,0.773,0.139,0.8624,NEGATIVE,0.0148567557334899,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201210_119_full,20201210,Tehachapi,6202,"['Prison Conditions', ' Family', ' Program']",0.065,0.769,0.166,0.9789,NEGATIVE,0.1555837988853454,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201211_99_full,20201211,Tehachapi,6202,"['Programs', ' Stress']",0.056,0.676,0.268,0.997,NEGATIVE,0.0028448104858398,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201214_143_full_prisonconditions_family,20201214,Tehachapi,6202,"['Prison Conditions', ' Family']",0.076,0.833,0.091,0.934,NEGATIVE,2.026557922363281e-05,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201214_144_prisonconditions,20201214,Tehachapi,6202,"['Prison Conditions', ' Stress']",0.153,0.758,0.089,-0.9562,NEGATIVE,3.695487975963197e-06,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201214_145_prisonconditions_infection,20201214,Tehachapi,6202,"['Prison Conditions', ' Infection']",0.074,0.758,0.169,0.9896,NEGATIVE,2.9087066650390625e-05,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201214_146_full,20201214,Tehachapi,6202,[''],0.128,0.765,0.107,-0.9913,NEGATIVE,0.001949906349182,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201215_133_fullfamily,20201215,Tehachapi,6202,"['Family', ' Prison Conditions', ' Programs']",0.036,0.801,0.163,0.9812,NEGATIVE,0.0001851916313172,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201216_169_full,20201216,Tehachapi,6202,['Prison Conditions'],0.074,0.673,0.253,0.9919,NEGATIVE,0.0201865434646606,2020/12/10 00:00,2020/12/17 00:00
tehachapi_20201218_203_full,20201218,Tehachapi,5810,"['Infection', ' Stress', ' Family']",0.14,0.737,0.123,-0.7547,NEGATIVE,0.0588436126708984,2020/12/18 00:00,2020/12/25 00:00
tehachapi_20201220_120_full,20201220,Tehachapi,5810,"['Family', ' Infection', ' Prison Conditions']",0.061,0.787,0.152,0.9951,NEGATIVE,0.0007089376449583,2020/12/18 00:00,2020/12/25 00:00
tehachapi_20201221_190_full,20201221,Tehachapi,5810,"['Infection', ' Stress']",0.085,0.807,0.109,0.6532,NEGATIVE,2.0742416381835938e-05,2020/12/18 00:00,2020/12/25 00:00
tehachapi_20201228_176_full,20201228,Tehachapi,5453,"['Infection', ' Prison Conditions']",0.076,0.829,0.095,0.8499,NEGATIVE,3.099441528431335e-06,2020/12/26 00:00,2021/1/2 00:00
tehachapi_20201231_150_full,20201231,Tehachapi,5453,[''],0.104,0.793,0.102,-0.9754,NEGATIVE,0.0138399004936218,2020/12/26 00:00,2021/1/2 00:00
tehachapi_20210105_244_full_stress_infection,20210105,Tehachapi,6304,"['Stress', ' Infection']",0.101,0.817,0.081,-0.9012,NEGATIVE,0.0145631432533264,2021/1/3 00:00,2021/1/10 00:00
tehachapi_20210121_326_full_prisonconditions,20210121,Tehachapi,3623,['Prison Conditions'],0.053,0.817,0.13,0.9136,NEGATIVE,3.147125244140625e-05,2021/1/19 00:00,2021/1/26 00:00
tehachapi_20210201_371_full_prisonconditions,20210201,Tehachapi,2594,['Prison Conditions'],0.142,0.731,0.127,-0.8314,NEGATIVE,4.899501800537109e-05,2021/1/27 00:00,2021/2/3 00:00
tehachapi_20210210_361_full,20210210,Tehachapi,1894,[''],0.105,0.809,0.085,-0.9798,NEGATIVE,1.1801719665638366e-05,2021/2/4 00:00,2021/2/11 00:00
tehachapi_20210422_906_full_prisonconditions,20210422,Tehachapi,231,['Prison Conditions'],0.068,0.867,0.065,-0.6869,NEGATIVE,0.0052309632301331,2021/4/17 00:00,2021/4/24 00:00
tracy_20210125_06_00_full,20210125,Tracy,2790,[''],0.081,0.804,0.115,0.9926,NEGATIVE,0.0872172117233276,2021/1/19 00:00,2021/1/26 00:00
tracy_20210126_297_full,20210126,Tracy,2790,[''],0.106,0.83,0.065,-0.971,NEGATIVE,0.0001308917999267,2021/1/19 00:00,2021/1/26 00:00
tracy_20210126_298_full_family_prisonconditions_stress,20210126,Tracy,2790,"['Family', ' Prison Conditions', ' Stress']",0.099,0.845,0.056,-0.9487,NEGATIVE,0.0382929444313048,2021/1/19 00:00,2021/1/26 00:00
tracy_20210205_394_full_stress,20210205,Tracy,1463,['Stress'],0.061,0.891,0.048,-0.6038,NEGATIVE,5.602836608775696e-06,2021/2/4 00:00,2021/2/11 00:00
tracy_20210222_451_full_stress,20210222,Tracy,707,['Stress'],0.21,0.681,0.11,-0.9597,NEGATIVE,0.0003944039344787,2021/2/20 00:00,2021/2/27 00:00
tracy_20210224_463_full,20210224,Tracy,707,"['Infection', ' Stress', ' Featured']",0.087,0.762,0.151,0.9779,NEGATIVE,0.0006877183914183,2021/2/20 00:00,2021/2/27 00:00
tracy_20210226_480_full,20210226,Tracy,707,[''],0.096,0.772,0.131,0.9916,NEGATIVE,0.047920286655426,2021/2/20 00:00,2021/2/27 00:00
tracy_20210311_662_full_familyprogramsstress,20210311,Tracy,693,"['Family', ' Programs', ' Stress']",0.099,0.738,0.163,0.989,NEGATIVE,2.205371856678351e-05,2021/3/8 00:00,2021/3/15 00:00
tracy_20210312_661_full_stress_prisonconditions,20210312,Tracy,693,"['Stress', ' Prison Conditions']",0.119,0.794,0.086,-0.9137,NEGATIVE,0.0004498362541199,2021/3/8 00:00,2021/3/15 00:00
tracy_20210316_581_full,20210316,Tracy,665,[''],0.14,0.742,0.119,-0.9548,NEGATIVE,0.0182349681854248,2021/3/16 00:00,2021/3/23 00:00
tracy_20210319_580_full_family,20210319,Tracy,665,['Family'],0.125,0.649,0.226,0.9724,NEGATIVE,0.0004253983497619,2021/3/16 00:00,2021/3/23 00:00
tracy_20210330_588_full_stress_prisonconditions,20210330,Tracy,602,"['Stress', ' Prison Conditions']",0.069,0.877,0.055,-0.7611,NEGATIVE,0.0003652572631835,2021/3/24 00:00,2021/3/31 00:00
tulare_bobwiley_20210908_44718_full,20210908,Tulare_BobWiley,1540,[''],0.019,0.838,0.143,0.9962,NEGATIVE,0.0005475878715516,2021/9/8 00:00,2021/9/15 00:00
tulare_bobwiley_20211112_16604_full,20211112,Tulare_BobWiley,718,[''],0.041,0.763,0.196,0.9984,NEGATIVE,0.0003575086593627,2021/11/11 00:00,2021/11/18 00:00
tulare_bobwiley_20220302_13180_full,20220302,Tulare_BobWiley,858,[''],0.063,0.758,0.179,0.9998,NEGATIVE,0.0001695156097412,2022/2/23 00:00,2022/3/2 00:00
tulare_main_20211227_94959_full,20211227,Tulare_Main,413,[''],0.039,0.743,0.218,0.9999,NEGATIVE,0.0023005604743957,2021/12/21 00:00,2021/12/28 00:00
tulare_southcounty_20211105_16555_full,20211105,Tulare_SouthCounty,900,[''],0.061,0.817,0.121,0.998,NEGATIVE,0.0002611279487609,2021/11/3 00:00,2021/11/10 00:00
usp_victorville_20210922_001_full,20210922,USP_Victorville,3686,[''],0.173,0.751,0.077,-0.9981,NEGATIVE,5.877017974842413e-05,2021/9/16 00:00,2021/9/23 00:00
usp_victorville_20210924_000_full_prisonconditions_programs,20210924,USP_Victorville,3329,"['Prison Conditions', ' Programs']",0.159,0.748,0.093,-0.9934,NEGATIVE,0.0028334259986876,2021/9/24 00:00,2021/10/1 00:00
vacaville_20201124_01_45_full_prisonconditions,20201124,Vacaville,1001,"['Prison Conditions', ' Featured']",0.034,0.843,0.122,0.9947,NEGATIVE,7.987022400013366e-06,2020/11/24 00:00,2020/12/1 00:00
vacaville_20210111_156_full_infection,20210111,Vacaville,2184,"['Featured', ' Infection', ' Prison Condition']",0.12,0.649,0.231,0.9493,NEGATIVE,2.312660217285156e-05,2021/1/11 00:00,2021/1/18 00:00
vacaville_20210429_7_14_full,20210429,Vacaville,280,[''],0.087,0.777,0.136,0.9984,NEGATIVE,2.3245811462402344e-05,2021/4/25 00:00,2021/5/2 00:00
vacaville_20211227_51626_full,20211227,Vacaville,704,[''],0.082,0.783,0.135,0.9976,NEGATIVE,0.0001481771469116,2021/12/21 00:00,2021/12/28 00:00
vacaville_20210817_646_full,20210817,Vacaville,847,[''],0.084,0.81,0.105,0.903,NEGATIVE,7.796287536621094e-05,2021/8/15 00:00,2021/8/22 00:00
vacaville_20210707_15983_full,20210707,Vacaville,315,[''],0.044,0.793,0.163,0.9998,NEGATIVE,0.0029305815696716,2021/7/6 00:00,2021/7/13 00:00
vacaville_20220114_49400_full,20220114,Vacaville,6251,[''],0.104,0.776,0.119,0.9802,NEGATIVE,1.895427703857422e-05,2022/1/14 00:00,2022/1/21 00:00
vacaville_20201015_154_full,20201015,Vacaville,263,[''],0.122,0.76,0.119,-0.1531,NEGATIVE,0.0010746121406556,2020/10/15 00:00,2020/10/22 00:00
vacaville_20201112_035_full,20201112,Vacaville,648,"['Programs', ' Prison Conditions']",0.096,0.814,0.091,-0.3326,NEGATIVE,3.099441528431335e-06,2020/11/8 00:00,2020/11/15 00:00
vacaville_20201222_100_full,20201222,Vacaville,2226,[''],0.057,0.72,0.223,0.994,NEGATIVE,0.1442949771881103,2020/12/18 00:00,2020/12/25 00:00
vacaville_20201222_155_full,20201222,Vacaville,2226,[''],0.183,0.731,0.086,-0.9994,NEGATIVE,1.6450881958007812e-05,2020/12/18 00:00,2020/12/25 00:00
vacaville_20210104_288_full_prisonconditions_programs_infection,20210104,Vacaville,1656,"['Prison Conditions', ' Programs', ' Infection']",0.053,0.833,0.114,0.9824,NEGATIVE,0.0001552104949952,2021/1/3 00:00,2021/1/10 00:00
vacaville_20210106_234_full,20210106,Vacaville,1656,"['Prison Conditions', ' Stress']",0.121,0.669,0.211,0.9929,NEGATIVE,0.008905291557312,2021/1/3 00:00,2021/1/10 00:00
vacaville_20210426_839_full,20210426,Vacaville,280,[''],0.14,0.806,0.053,-0.9964,NEGATIVE,4.470348358165399e-05,2021/4/25 00:00,2021/5/2 00:00
vacaville_20210426_862_full_prisonconditions,20210426,Vacaville,280,['Prison Conditions'],0.041,0.825,0.134,0.9925,NEGATIVE,4.458427429199219e-05,2021/4/25 00:00,2021/5/2 00:00
vacaville_20210426_873_full_prisonconditionsinfectionstress,20210426,Vacaville,280,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",0.106,0.771,0.123,0.749,NEGATIVE,0.01767760515213,2021/4/25 00:00,2021/5/2 00:00
vacaville_20210426_900_full,20210426,Vacaville,280,[''],0.019,0.848,0.133,0.9952,NEGATIVE,0.0561618208885191,2021/4/25 00:00,2021/5/2 00:00
vacaville_20210426_901_full,20210426,Vacaville,280,[''],0.087,0.807,0.106,0.988,NEGATIVE,6.67572021484375e-06,2021/4/25 00:00,2021/5/2 00:00
vacaville_20210428_845_full,20210428,Vacaville,280,[''],0.104,0.795,0.101,-0.9785,NEGATIVE,0.0010941028594971,2021/4/25 00:00,2021/5/2 00:00
vacaville_20210430_1014_full_infectionprisonconditions,20210430,Vacaville,280,"['Infection', ' Prison Conditions']",0.112,0.868,0.02,-0.9845,NEGATIVE,2.7060508728027344e-05,2021/4/25 00:00,2021/5/2 00:00
valley state_20210303_526_full_prisonconditionsfamily,20210303,Valley State,168,"['Prison Conditions', ' Family']",0.139,0.684,0.178,0.9137,NEGATIVE,0.0032611489295959,2021/2/28 00:00,2021/3/7 00:00
valley state_20210315_541_full,20210315,Valley State,126,[''],0.134,0.737,0.128,-0.9599,NEGATIVE,2.026557922363281e-05,2021/3/8 00:00,2021/3/15 00:00
valley state_20210319_575_full_stress_family,20210319,Valley State,88,"['Stress', ' Family']",0.067,0.792,0.141,0.8934,NEGATIVE,1.9073486328013974e-05,2021/3/16 00:00,2021/3/23 00:00
valleystate_20210211_443_full_prisonconditions,20210211,Valley State,270,['Prison Conditions'],0.097,0.757,0.146,0.9337,NEGATIVE,0.0008009076118468,2021/2/4 00:00,2021/2/11 00:00
valleystate_20210221_496_full_family_prisonconditions_stress_infection,20210221,Valley State,175,"['Family', ' Prison Conditions', ' Stress', ' Infection']",0.079,0.778,0.143,0.9475,NEGATIVE,0.0009351372718812,2021/2/20 00:00,2021/2/27 00:00
valleystate_20210222_457_full,20210222,Valley State,175,[''],0.092,0.768,0.14,0.9894,NEGATIVE,7.665157318115234e-05,2021/2/20 00:00,2021/2/27 00:00
valleystate_20210222_486_full_infections_prisonconditions_family,20210222,Valley State,175,"['Infections', ' Prison Conditions', ' Stress', ' Family']",0.047,0.888,0.064,0.7624,NEGATIVE,0.0020730495452879,2021/2/20 00:00,2021/2/27 00:00
valleystate_20210226_478_full,20210226,Valley State,175,"['Infections', ' Stress', ' Prison Conditions', ' Programs']",0.108,0.835,0.057,-0.9966,NEGATIVE,0.0001497268676757,2021/2/20 00:00,2021/2/27 00:00
valleystate_20210301_537_full,20210301,Valley State,168,[''],0.082,0.824,0.094,0.6313,NEGATIVE,0.0001981854438781,2021/2/28 00:00,2021/3/7 00:00
valleystate_20210322_627_full,20210322,Valley State,88,[''],0.165,0.736,0.098,-0.9973,NEGATIVE,0.0003392696380616,2021/3/16 00:00,2021/3/23 00:00
valleystate_20210325_634_full_familystressprisonconditions,20210325,Valley State,88,"['Family', ' Stress', ' Prison Conditions', ' Featured']",0.081,0.676,0.242,0.9975,POSITIVE,0.6019161343574524,2021/3/24 00:00,2021/3/31 00:00
valleystate_20210329_593_full,20210329,Valley State,88,[''],0.109,0.782,0.11,-0.4588,NEGATIVE,0.0001004934310911,2021/3/24 00:00,2021/3/31 00:00
valleystate_20210402_613_full_prisonconditions_infection,20210402,Valley State,98,"['Prison Conditions', ' Infection']",0.021,0.677,0.302,0.9981,POSITIVE,0.9586489796638488,2021/4/1 00:00,2021/4/8 00:00
valleystate_20210402_614_full_prisonconditions_infection,20210402,Valley State,98,"['Infection', ' Stress', ' Prison Conditions']",0.067,0.809,0.124,0.987,NEGATIVE,0.0065497159957885,2021/4/1 00:00,2021/4/8 00:00
valleystate_20210406_969_full_programs_family_infection,20210406,Valley State,98,"['Programs', ' Family', ' Infection']",0.035,0.828,0.137,0.9972,NEGATIVE,0.0562483668327331,2021/4/1 00:00,2021/4/8 00:00
valleystate_20210412_948_full_prisonconditionsinfectionstress,20210412,Valley State,91,"['Prison Conditions', ' Infection', ' Stress']",0.093,0.784,0.123,0.8243,POSITIVE,0.6885764002799988,2021/4/9 00:00,2021/4/16 00:00
valleystate_20210413_950_full,20210413,Valley State,91,[''],0.069,0.839,0.092,0.962,NEGATIVE,0.009800910949707,2021/4/9 00:00,2021/4/16 00:00
valleystate_20210420_715_full,20210420,Valley State,70,[''],0.076,0.828,0.096,0.9781,NEGATIVE,0.0004200339317321,2021/4/17 00:00,2021/4/24 00:00
valleystate_20210426_859_full_familyprisonconditionsinfection,20210426,Valley State,56,"['Family', ' Prison Conditions', ' Infection']",0.08,0.805,0.115,0.9608,NEGATIVE,0.0002111792564392,2021/4/25 00:00,2021/5/2 00:00
valleystate_20210428_840_full_prisonconditionsstressfamily,20210428,Valley State,56,"['Prison Conditions', ' Stress', ' Family']",0.079,0.801,0.119,0.9734,NEGATIVE,0.0005530714988708,2021/4/25 00:00,2021/5/2 00:00
ventura_main_20211109_47163_full,20211109,Ventura_Main,567,[''],0.019,0.69,0.29,0.9999,NEGATIVE,0.0002668499946594,2021/11/3 00:00,2021/11/10 00:00
ventura_main_20211117_90427_full,20211117,Ventura_Main,616,[''],0.08,0.768,0.152,0.9996,NEGATIVE,3.635883331298828e-05,2021/11/11 00:00,2021/11/18 00:00
ventura_main_20211215_87702_full_prisonconditions_infection,20211215,Ventura_Main,1117,"['Prison Conditions', ' Infection', ' Featured']",0.014,0.966,0.02,0.5994,NEGATIVE,2.4199485778808597e-05,2021/12/13 00:00,2021/12/20 00:00
ventura_main_20211223_95494_full,20211223,Ventura_Main,2681,[''],0.09,0.693,0.218,0.9998,NEGATIVE,0.0028035640716551,2021/12/21 00:00,2021/12/28 00:00
ventura_main_20220103_11818_full,20220103,Ventura_Main,5667,[''],0.07,0.79,0.139,0.9987,NEGATIVE,7.152557373046875e-06,2021/12/29 00:00,2022/1/5 00:00
ventura_todd_20211109_15925_full,20211109,Ventura_Todd,567,[''],0.012,0.772,0.216,0.9989,NEGATIVE,0.1675795316696167,2021/11/3 00:00,2021/11/10 00:00
ventura_todd_20211109_61440_full,20211109,Ventura_Todd,567,[''],0.039,0.804,0.157,0.9998,NEGATIVE,6.437301635631165e-06,2021/11/3 00:00,2021/11/10 00:00
ventura_todd_20211109_94215_full,20211109,Ventura_Todd,567,[''],0.062,0.763,0.175,0.9999,NEGATIVE,0.0005092620849608,2021/11/3 00:00,2021/11/10 00:00
ventura_todd_20211112_20428_full_prisonconditions_stress,20211112,Ventura_Todd,616,"['Prison Conditions', ' Stress']",0.037,0.856,0.106,0.9951,NEGATIVE,1.7523765563964844e-05,2021/11/11 00:00,2021/11/18 00:00
ventura_todd_20211130_75217_full_stress,20211130,Ventura_Todd,637,['Stress'],0.04,0.807,0.152,0.9924,NEGATIVE,3.457069396961554e-05,2021/11/27 00:00,2021/12/4 00:00
wasco_20210221_492a_full_stress_prisonconditions,20210221,Wasco,833,"['Stress', ' Prison Conditions']",0.114,0.725,0.161,0.7142,NEGATIVE,1.8119812011607728e-05,2021/2/20 00:00,2021/2/27 00:00
wasco_20210221_492b_full_stress,20210221,Wasco,833,"['Programs', ' Stress', ' Featured']",0.025,0.818,0.157,0.983,POSITIVE,0.9213348031044006,2021/2/20 00:00,2021/2/27 00:00
wasco_20210222_455_full_family_prisonconditions_stress,20210222,Wasco,833,"['Family', ' Prison Conditions', ' Stress']",0.095,0.746,0.159,0.9923,NEGATIVE,0.004080057144165,2021/2/20 00:00,2021/2/27 00:00
wasco_20210222_494_full_family_prisonconditions,20210222,Wasco,833,"['Family', ' Prison Conditions']",0.059,0.828,0.113,0.9915,NEGATIVE,0.0002650618553161,2021/2/20 00:00,2021/2/27 00:00
wasco_20210225_471_full_stress,20210225,Wasco,833,['Stress'],0.074,0.743,0.183,0.9878,NEGATIVE,0.2388263940811157,2021/2/20 00:00,2021/2/27 00:00
wasco_20210226_477_full_stress,20210226,Wasco,833,['Stress'],0.097,0.765,0.138,0.9864,POSITIVE,0.8766276836395264,2021/2/20 00:00,2021/2/27 00:00
wasco_20210304_510_full_family_infection,20210304,Wasco,699,"['Family', ' Infection']",0.077,0.777,0.146,0.976,NEGATIVE,0.0078467726707458,2021/2/28 00:00,2021/3/7 00:00
wasco_20210316_557_full_programs_family_stress,20210316,Wasco,392,"['Programs', ' Family', ' Stress']",0.154,0.75,0.096,-0.9948,NEGATIVE,0.0014484524726867,2021/3/16 00:00,2021/3/23 00:00
wasco_20210317_563_full_infection_stress_family,20210317,Wasco,392,"['Infection', ' Stress', ' family']",0.086,0.763,0.151,0.9865,NEGATIVE,0.0029742121696472,2021/3/16 00:00,2021/3/23 00:00
wasco_20210321_620_full_stress_infection,20210321,Wasco,392,"['Stress', ' Infection']",0.074,0.68,0.246,0.9765,NEGATIVE,0.0019962191581726,2021/3/16 00:00,2021/3/23 00:00
wasco_20210329_599_full_infection_stress,20210329,Wasco,343,"['Infection', ' Stress', ' Featured']",0.126,0.754,0.12,-0.5849,NEGATIVE,0.0009943842887878,2021/3/24 00:00,2021/3/31 00:00
wasco_20210422_914_full,20210422,Wasco,231,[''],0.065,0.793,0.142,0.9974,NEGATIVE,0.0055416822433471,2021/4/17 00:00,2021/4/24 00:00
yuba_20210903_29710_full,20210903,Yuba,0,[''],0.037,0.797,0.166,0.9995,NEGATIVE,0.0240037441253662,2021/8/31 00:00,2021/9/7 00:00
yuba_20210811_503_full,20210811,Yuba,249,[''],0.067,0.808,0.124,0.9988,NEGATIVE,3.468990325916632e-05,2021/8/7 00:00,2021/8/14 00:00
yuba_20211018_65593_full,20211018,Yuba,116,[''],0.105,0.8,0.095,-0.9948,NEGATIVE,0.0008663535118104,2021/10/18 00:00,2021/10/25 00:00
yuba_20211129_59826_full,20211129,Yuba,319,[''],0.049,0.755,0.196,0.9998,NEGATIVE,0.0014519095420836,2021/11/27 00:00,2021/12/4 00:00
